c1	c2	num
Jordan	Luxembourg	0
Jordan	Macedonia	0
Jordan	Madagascar	0
Jordan	Malawi	0
Jordan	Malaysia	10
Jordan	Maldives	0
Jordan	Mali	0
Jordan	Malta	0
Jordan	Mauritania	0
Jordan	Mauritius	0
Jordan	Mexico	1
Jordan	Moldova	0
Jordan	Morocco	1
Jordan	Mozambique	1
Jordan	Nepal	0
Jordan	Netherlands	1
Jordan	New Zealand	0
Jordan	Nicaragua	0
Jordan	Niger	0
Jordan	Nigeria	0
Jordan	Norway	0
Jordan	Oman	5
Jordan	Pakistan	1
Jordan	Panama	0
Jordan	Paraguay	0
Jordan	Peru	0
Jordan	Philippines	1
Jordan	Poland	0
Jordan	Portugal	0
Jordan	Qatar	13
Jordan	Romania	1
Jordan	Russia	1
Jordan	Rwanda	0
Jordan	Saudi Arabia	3419
Jordan	Senegal	0
Jordan	Serbia	0
Jordan	Seychelles	0
Jordan	Sierra Leone	0
Jordan	Singapore	1
Jordan	Slovakia	0
Jordan	Slovenia	0
Jordan	Somalia	0
Jordan	South Africa	4
Jordan	Spain	3
Jordan	Sri Lanka	0
Jordan	Sudan	8
Jordan	Sweden	0
Jordan	Switzerland	0
Jordan	Syria	1738
Jordan	Tajikistan	0
Jordan	Tanzania	0
Jordan	Thailand	3
Jordan	Togo	0
Jordan	Tunisia	2
Jordan	Turkey	10
Jordan	Uganda	0
Jordan	Ukraine	1
Jordan	United Arab Emirates	30
Jordan	United Kingdom	3
Jordan	United States	118
Jordan	Uruguay	0
Jordan	Uzbekistan	0
Jordan	Venezuela	0
Jordan	Vietnam	1
Jordan	West Bank	684
Jordan	Yemen	5
Jordan	Zambia	0
Jordan	Zimbabwe	0
Kazakhstan	Afghanistan	23
Kazakhstan	Albania	0
Kazakhstan	Algeria	0
Kazakhstan	Angola	0
Kazakhstan	Argentina	0
Kazakhstan	Armenia	0
Kazakhstan	Australia	1
Kazakhstan	Austria	332
Kazakhstan	Azerbaijan	33
Kazakhstan	Bangladesh	0
Kazakhstan	Belarus	5
Kazakhstan	Belgium	12
Kazakhstan	Belize	0
Kazakhstan	Bermuda	0
Kazakhstan	Bolivia	0
Kazakhstan	Br. Indian Ocean Terr.	0
Kazakhstan	Br. Virgin Islands	0
Kazakhstan	Brazil	3
Kazakhstan	Bulgaria	9
Kazakhstan	Burundi	0
Kazakhstan	Cameroon	0
Kazakhstan	Canada	243
Kazakhstan	Chad	0
Kazakhstan	China	3690
Kazakhstan	Colombia	0
Kazakhstan	Congo, Republic of the	0
Kazakhstan	Cote d'Ivoire	0
Kazakhstan	Croatia	32
Kazakhstan	Cyprus	1
Kazakhstan	Czech Republic	8
Kazakhstan	Denmark	2
Kazakhstan	Dominican Republic	0
Kazakhstan	Ecuador	0
Kazakhstan	Egypt	1
Kazakhstan	Equatorial Guinea	0
Kazakhstan	Eritrea	0
Kazakhstan	Estonia	0
Kazakhstan	Finland	62
Kazakhstan	France	484
Kazakhstan	Gabon	0
Kazakhstan	Georgia	6
Kazakhstan	Germany	37
Kazakhstan	Ghana	0
Kazakhstan	Greece	62
Kazakhstan	Hong Kong	7
Kazakhstan	Hungary	6
Kazakhstan	Iceland	0
Kazakhstan	India	31
Kazakhstan	Indonesia	12
Kazakhstan	Iran	50
Kazakhstan	Iraq	3
Kazakhstan	Ireland	0
Kazakhstan	Israel	75
Kazakhstan	Italy	1400
Kazakhstan	Japan	57
Kazakhstan	Jordan	1
Kazakhstan	Kenya	0
Kazakhstan	Korea, South	12
Kazakhstan	Kuwait	0
Kazakhstan	Kyrgyzstan	1688
Kazakhstan	Latvia	33
Kazakhstan	Lebanon	0
Kazakhstan	Libya	0
Kazakhstan	Lithuania	11
Kazakhstan	Luxembourg	0
Kazakhstan	Malaysia	0
Kazakhstan	Malta	0
Kazakhstan	Mexico	0
Kazakhstan	Moldova	4
Kazakhstan	Mongolia	6
Kazakhstan	Montenegro	0
Kazakhstan	Morocco	7
Kazakhstan	Mozambique	0
Kazakhstan	Namibia	1
Kazakhstan	Nepal	0
Kazakhstan	Netherlands	895
Kazakhstan	New Zealand	0
Kazakhstan	Nigeria	0
Kazakhstan	Norway	0
Kazakhstan	Oman	0
Kazakhstan	Pakistan	0
Kazakhstan	Panama	0
Kazakhstan	Papua New Guinea	0
Kazakhstan	Peru	0
Kazakhstan	Philippines	0
Kazakhstan	Poland	63
Kazakhstan	Portugal	86
Kazakhstan	Qatar	0
Kazakhstan	Romania	208
Kazakhstan	Russia	10800
Kazakhstan	Saudi Arabia	0
Kazakhstan	Senegal	0
Kazakhstan	Serbia	0
Kazakhstan	Singapore	5
Kazakhstan	Slovakia	4
Kazakhstan	Slovenia	2
Kazakhstan	South Africa	0
Kazakhstan	Spain	170
Kazakhstan	Sri Lanka	0
Kazakhstan	Sweden	4
Kazakhstan	Switzerland	354
Kazakhstan	Tajikistan	45
Kazakhstan	Tanzania	0
Kazakhstan	Thailand	0
Kazakhstan	Trinidad and Tobago	0
Kazakhstan	Tunisia	1
Kazakhstan	Turkey	239
Kazakhstan	Turkmenistan	571
Kazakhstan	Uganda	0
Kazakhstan	Ukraine	187
Kazakhstan	United Arab Emirates	3
Kazakhstan	United Kingdom	138
Kazakhstan	United States	36
Kazakhstan	Uzbekistan	3233
Kazakhstan	Venezuela	0
Kazakhstan	Vietnam	0
Kazakhstan	Yemen	0
Kazakhstan	Zimbabwe	0
Kenya	Afghanistan	17
Kenya	Albania	0
Kenya	Algeria	0
Kenya	American Samoa	0
Kenya	Angola	0
Kenya	Anguilla	0
Kenya	Antigua and Barbuda	0
Kenya	Argentina	0
Kenya	Armenia	0
Kenya	Australia	1
Kenya	Austria	1
Kenya	Azerbaijan	0
Kenya	Bahrain	0
Kenya	Bangladesh	1
Kenya	Barbados	0
Kenya	Belarus	0
Kenya	Belgium	6
Kenya	Benin	0
Kenya	Bosnia and Herzegovina	0
Kenya	Botswana	0
Kenya	Brazil	0
Kenya	Bulgaria	0
Kenya	Burkina Faso	0
Kenya	Burundi	8
Kenya	Cambodia	0
Kenya	Cameroon	0
Kenya	Canada	2
Kenya	Central African Republic	0
Kenya	Chad	0
Kenya	Chile	0
Kenya	China	4
Kenya	Colombia	0
Kenya	Comoros	1
Kenya	Congo, Democratic Republic of the	18
Kenya	Costa Rica	0
Kenya	Cote d'Ivoire	0
Kenya	Croatia	0
Kenya	Cuba	0
Kenya	Cyprus	0
Kenya	Czech Republic	0
Kenya	Denmark	0
Kenya	Djibouti	1
Kenya	Dominica	0
Kenya	Dominican Republic	0
Kenya	Ecuador	0
Kenya	Egypt	26
Kenya	El Salvador	0
Kenya	Eritrea	1
Kenya	Ethiopia	11294
Kenya	Fiji	0
Kenya	Finland	3
Kenya	France	7
Kenya	Gabon	0
Kenya	Gambia, The	0
Kenya	Georgia	0
Kenya	Germany	11
Kenya	Ghana	1
Kenya	Greece	0
Kenya	Grenada	0
Kenya	Guatemala	0
Kenya	Guinea	0
Kenya	Guinea-Bissau	0
Kenya	Guyana	0
Kenya	Haiti	0
Kenya	Honduras	0
Kenya	Hong Kong	3
Kenya	Hungary	0
Kenya	Iceland	0
Kenya	India	12
Kenya	Indonesia	1
Kenya	Iran	1
Kenya	Iraq	1
Kenya	Ireland	2
Kenya	Israel	2
Kenya	Italy	5
Kenya	Japan	3
Kenya	Jordan	0
Kenya	Kazakhstan	4
Kenya	Korea, South	0
Kenya	Kuwait	1
Kenya	Kyrgyzstan	0
Kenya	Latvia	0
Kenya	Lebanon	0
Kenya	Lesotho	0
Kenya	Liberia	0
Kenya	Libya	0
Kenya	Lithuania	0
Kenya	Luxembourg	0
Kenya	Macau	0
Kenya	Madagascar	0
Kenya	Malawi	6
Kenya	Malaysia	1
Kenya	Maldives	0
Kenya	Mali	0
Kenya	Malta	0
Kenya	Mauritania	0
Kenya	Mauritius	2
Kenya	Mexico	0
Kenya	Moldova	0
Kenya	Mongolia	0
Kenya	Morocco	0
Kenya	Mozambique	1
Kenya	Namibia	0
Kenya	Nauru	0
Kenya	Nepal	0
Kenya	Netherlands	39
Kenya	New Caledonia	0
Kenya	New Zealand	0
Kenya	Nicaragua	0
Kenya	Niger	0
Kenya	Nigeria	2
Kenya	Norway	2
Kenya	Oman	2
Kenya	Pakistan	26
Kenya	Panama	0
Kenya	Papua New Guinea	0
Kenya	Peru	0
Kenya	Philippines	0
Kenya	Poland	2
Kenya	Portugal	1
Kenya	Qatar	0
Kenya	Romania	0
Kenya	Russia	6
Kenya	Rwanda	15
Kenya	San Marino	0
Kenya	Saudi Arabia	3
Kenya	Senegal	0
Kenya	Serbia	0
Kenya	Seychelles	0
Kenya	Sierra Leone	0
Kenya	Singapore	1
Kenya	Slovakia	0
Kenya	Slovenia	0
Kenya	Somalia	8925
Kenya	South Africa	4
Kenya	South Sudan	4127
Kenya	Spain	3
Kenya	Sri Lanka	1
Kenya	Sudan	27
Kenya	Swaziland	0
Kenya	Sweden	4
Kenya	Switzerland	2
Kenya	Syria	0
Kenya	Tanzania	10138
Kenya	Thailand	2
Kenya	Togo	0
Kenya	Trinidad and Tobago	0
Kenya	Tunisia	0
Kenya	Turkey	1
Kenya	Tuvalu	0
Kenya	Uganda	10673
Kenya	Ukraine	0
Kenya	United Arab Emirates	18
Kenya	United Kingdom	58
Kenya	United States	29
Kenya	Uruguay	0
Kenya	Uzbekistan	0
Kenya	Venezuela	0
Kenya	Vietnam	0
Kenya	Yemen	6
Kenya	Zambia	7
Kenya	Zimbabwe	1
Kiribati	Australia	0
Kiribati	Fiji	0
Kiribati	Germany	0
Kiribati	Hong Kong	0
Kiribati	India	0
Kiribati	Italy	0
Kiribati	Japan	0
Kiribati	Morocco	0
Kiribati	Nauru	0
Kiribati	New Zealand	0
Kiribati	Switzerland	0
Kiribati	Tuvalu	0
Kiribati	United States	0
Kiribati	Vietnam	0
Korea, North	China	20908
Korea, North	Korea, South	3665
Korea, North	Russia	278
Korea, South	Afghanistan	6
Korea, South	Albania	1
Korea, South	Algeria	91
Korea, South	American Samoa	4
Korea, South	Andorra	0
Korea, South	Angola	110
Korea, South	Anguilla	0
Korea, South	Antarctica	0
Korea, South	Antigua and Barbuda	3
Korea, South	Argentina	96
Korea, South	Armenia	2
Korea, South	Aruba	2
Korea, South	Australia	850
Korea, South	Austria	54
Korea, South	Azerbaijan	27
Korea, South	Bahamas, The	90
Korea, South	Bahrain	21
Korea, South	Bangladesh	127
Korea, South	Barbados	1
Korea, South	Belarus	6
Korea, South	Belgium	199
Korea, South	Belize	1
Korea, South	Benin	4
Korea, South	Bermuda	142
Korea, South	Bhutan	0
Korea, South	Bolivia	5
Korea, South	Bosnia and Herzegovina	1
Korea, South	Botswana	1
Korea, South	Br. Indian Ocean Terr.	3
Korea, South	Br. Virgin Islands	45
Korea, South	Brazil	861
Korea, South	Bulgaria	11
Korea, South	Burkina Faso	2
Korea, South	Burma	63
Korea, South	Burundi	0
Korea, South	Cabo Verde	0
Korea, South	Cambodia	55
Korea, South	Cameroon	4
Korea, South	Canada	462
Korea, South	Cayman Islands	5
Korea, South	Central African Republic	9
Korea, South	Chad	0
Korea, South	Chile	218
Korea, South	China	12958
Korea, South	Cocos Islands	0
Korea, South	Colombia	119
Korea, South	Comoros	0
Korea, South	Congo, Democratic Republic of the	4
Korea, South	Congo, Republic of the	5
Korea, South	Cook Islands	0
Korea, South	Costa Rica	21
Korea, South	Cote d'Ivoire	13
Korea, South	Croatia	4
Korea, South	Cuba	5
Korea, South	Curaçao	2
Korea, South	Cyprus	6
Korea, South	Czech Republic	150
Korea, South	Denmark	113
Korea, South	Djibouti	6
Korea, South	Dominica	0
Korea, South	Dominican Republic	16
Korea, South	Ecuador	82
Korea, South	Egypt	136
Korea, South	El Salvador	14
Korea, South	Equatorial Guinea	1
Korea, South	Eritrea	1
Korea, South	Estonia	14
Korea, South	Ethiopia	8
Korea, South	FS Micronesia	2
Korea, South	Falkland Islands (Malvinas)	0
Korea, South	Faroe Islands	0
Korea, South	Fiji	4
Korea, South	Finland	31
Korea, South	Fr. South Antarctic Terr.	0
Korea, South	France	320
Korea, South	French Polynesia	20
Korea, South	Gabon	2
Korea, South	Gambia, The	0
Korea, South	Georgia	10
Korea, South	Germany	703
Korea, South	Ghana	31
Korea, South	Gibraltar	0
Korea, South	Greece	79
Korea, South	Greenland	0
Korea, South	Grenada	0
Korea, South	Guam	16
Korea, South	Guatemala	35
Korea, South	Guinea	5
Korea, South	Guinea-Bissau	0
Korea, South	Guyana	2
Korea, South	Haiti	3
Korea, South	Holy See (Vatican City)	0
Korea, South	Honduras	11
Korea, South	Hong Kong	2428
Korea, South	Hungary	188
Korea, South	Iceland	2
Korea, South	India	1009
Korea, South	Indonesia	1028
Korea, South	Iran	398
Korea, South	Iraq	175
Korea, South	Ireland	33
Korea, South	Israel	130
Korea, South	Italy	278
Korea, South	Jamaica	2
Korea, South	Japan	3070
Korea, South	Jordan	117
Korea, South	Kazakhstan	95
Korea, South	Kenya	23
Korea, South	Kiribati	2
Korea, South	Korea, North	49040
Korea, South	Kuwait	101
Korea, South	Kyrgyzstan	15
Korea, South	Laos	17
Korea, South	Latvia	10
Korea, South	Lebanon	34
Korea, South	Lesotho	0
Korea, South	Liberia	312
Korea, South	Libya	94
Korea, South	Lithuania	13
Korea, South	Luxembourg	34
Korea, South	Macau	3
Korea, South	Macedonia	1
Korea, South	Madagascar	11
Korea, South	Malawi	2
Korea, South	Malaysia	762
Korea, South	Maldives	0
Korea, South	Mali	3
Korea, South	Malta	71
Korea, South	Marshall Islands	662
Korea, South	Mauritania	1
Korea, South	Mauritius	4
Korea, South	Mexico	865
Korea, South	Moldova	1
Korea, South	Mongolia	36
Korea, South	Montenegro	0
Korea, South	Montserrat	0
Korea, South	Morocco	26
Korea, South	Mozambique	8
Korea, South	N. Mariana Islands	1
Korea, South	Namibia	0
Korea, South	Nauru	0
Korea, South	Nepal	2
Korea, South	Netherlands	490
Korea, South	New Caledonia	3
Korea, South	New Zealand	132
Korea, South	Nicaragua	17
Korea, South	Niger	0
Korea, South	Nigeria	140
Korea, South	Norfolk Islands	0
Korea, South	Norway	137
Korea, South	Oman	89
Korea, South	Pakistan	73
Korea, South	Palau	0
Korea, South	Panama	310
Korea, South	Papua New Guinea	6
Korea, South	Paraguay	18
Korea, South	Peru	128
Korea, South	Philippines	774
Korea, South	Pitcairn	0
Korea, South	Poland	320
Korea, South	Portugal	30
Korea, South	Qatar	76
Korea, South	Romania	39
Korea, South	Russia	991
Korea, South	Rwanda	1
Korea, South	Saint Helena	0
Korea, South	Saint Kitts and Nevis	0
Korea, South	Saint Lucia	0
Korea, South	Saint Pierre and Miquelon	0
Korea, South	Saint Vincent and the Grenadines	0
Korea, South	Samoa	1
Korea, South	San Marino	0
Korea, South	Sao Tome and Principe	0
Korea, South	Saudi Arabia	785
Korea, South	Senegal	7
Korea, South	Serbia	5
Korea, South	Seychelles	2
Korea, South	Sierra Leone	1
Korea, South	Singapore	1976
Korea, South	Slovakia	392
Korea, South	Slovenia	126
Korea, South	Solomon Islands	0
Korea, South	Somalia	0
Korea, South	South Africa	240
Korea, South	South Georgia and the South Sandwich Islands	0
Korea, South	South Sudan	0
Korea, South	Spain	149
Korea, South	Sri Lanka	27
Korea, South	Sudan	15
Korea, South	Suriname	2
Korea, South	Swaziland	0
Korea, South	Sweden	78
Korea, South	Switzerland	77
Korea, South	Syria	40
Korea, South	Tajikistan	4
Korea, South	Tanzania	13
Korea, South	Thailand	685
Korea, South	Timor-Leste	1
Korea, South	Togo	3
Korea, South	Tokelau	0
Korea, South	Tonga	0
Korea, South	Trinidad and Tobago	9
Korea, South	Tunisia	15
Korea, South	Turkey	503
Korea, South	Turkmenistan	13
Korea, South	Turks and Caicos Islands	0
Korea, South	Tuvalu	0
Korea, South	Uganda	1
Korea, South	Ukraine	56
Korea, South	United Arab Emirates	510
Korea, South	United Kingdom	428
Korea, South	United States	5537
Korea, South	Uruguay	34
Korea, South	Uzbekistan	175
Korea, South	Vanuatu	0
Korea, South	Venezuela	39
Korea, South	Vietnam	1873
Korea, South	Wallis and Futuna Islands	0
Korea, South	West Bank	7
Korea, South	Yemen	16
Korea, South	Zambia	2
Korea, South	Zimbabwe	2
Kosovo	Albania	292
Kosovo	Macedonia	417
Kosovo	Montenegro	198
Kosovo	Serbia	953
Kuwait	Afghanistan	12
Kuwait	Albania	0
Kuwait	Algeria	13
Kuwait	Angola	1
Kuwait	Anguilla	0
Kuwait	Argentina	0
Kuwait	Australia	51
Kuwait	Austria	0
Kuwait	Azerbaijan	6
Kuwait	Bahamas, The	0
Kuwait	Bahrain	276
Kuwait	Bangladesh	14
Kuwait	Belarus	0
Kuwait	Belgium	34
Kuwait	Benin	0
Kuwait	Bhutan	2
Kuwait	Bosnia and Herzegovina	0
Kuwait	Brazil	2
Kuwait	Bulgaria	1
Kuwait	Burkina Faso	0
Kuwait	Burma	1
Kuwait	Burundi	0
Kuwait	Cameroon	1
Kuwait	Canada	3
Kuwait	Chad	0
Kuwait	Chile	0
Kuwait	China	2185
Kuwait	Colombia	0
Kuwait	Comoros	0
Kuwait	Congo, Republic of the	1
Kuwait	Cote d'Ivoire	8
Kuwait	Croatia	2
Kuwait	Cuba	0
Kuwait	Cyprus	10
Kuwait	Czech Republic	0
Kuwait	Denmark	1
Kuwait	Djibouti	4
Kuwait	Dominican Republic	0
Kuwait	Ecuador	0
Kuwait	Egypt	156
Kuwait	Equatorial Guinea	0
Kuwait	Eritrea	0
Kuwait	Ethiopia	2
Kuwait	Falkland Islands (Malvinas)	0
Kuwait	Fiji	0
Kuwait	Finland	3
Kuwait	France	183
Kuwait	Gabon	0
Kuwait	Gambia, The	0
Kuwait	Georgia	1
Kuwait	Germany	148
Kuwait	Ghana	4
Kuwait	Greece	1
Kuwait	Guinea	11
Kuwait	Guinea-Bissau	1
Kuwait	Haiti	0
Kuwait	Hong Kong	158
Kuwait	Hungary	0
Kuwait	Iceland	0
Kuwait	India	632
Kuwait	Indonesia	280
Kuwait	Iran	180
Kuwait	Iraq	1719
Kuwait	Ireland	0
Kuwait	Italy	62
Kuwait	Jamaica	0
Kuwait	Japan	14
Kuwait	Jordan	434
Kuwait	Kazakhstan	0
Kuwait	Kenya	7
Kuwait	Korea, South	22
Kuwait	Kyrgyzstan	0
Kuwait	Laos	0
Kuwait	Lebanon	90
Kuwait	Lesotho	91
Kuwait	Liberia	1
Kuwait	Libya	12
Kuwait	Luxembourg	0
Kuwait	Macedonia	0
Kuwait	Madagascar	0
Kuwait	Malaysia	68
Kuwait	Mali	0
Kuwait	Malta	0
Kuwait	Mauritania	2
Kuwait	Mauritius	1
Kuwait	Mexico	7
Kuwait	Mongolia	0
Kuwait	Morocco	20
Kuwait	Mozambique	0
Kuwait	Namibia	3
Kuwait	Nepal	2
Kuwait	Netherlands	70
Kuwait	New Zealand	0
Kuwait	Niger	0
Kuwait	Nigeria	2
Kuwait	Norway	0
Kuwait	Oman	126
Kuwait	Pakistan	248
Kuwait	Panama	0
Kuwait	Peru	0
Kuwait	Philippines	26
Kuwait	Poland	1
Kuwait	Portugal	1
Kuwait	Qatar	283
Kuwait	Romania	1
Kuwait	Russia	3
Kuwait	Rwanda	0
Kuwait	Saudi Arabia	2126
Kuwait	Senegal	1
Kuwait	Serbia	0
Kuwait	Seychelles	0
Kuwait	Sierra Leone	0
Kuwait	Singapore	83
Kuwait	Slovakia	0
Kuwait	Slovenia	0
Kuwait	Somalia	0
Kuwait	Spain	54
Kuwait	Sri Lanka	31
Kuwait	Sudan	29
Kuwait	Sweden	2
Kuwait	Switzerland	25
Kuwait	Syria	176
Kuwait	Tajikistan	0
Kuwait	Tanzania	6
Kuwait	Thailand	102
Kuwait	Togo	1
Kuwait	Trinidad and Tobago	0
Kuwait	Tunisia	9
Kuwait	Turkey	441
Kuwait	Turkmenistan	0
Kuwait	Uganda	0
Kuwait	Ukraine	2
Kuwait	United Arab Emirates	1128
Kuwait	United Kingdom	119
Kuwait	United States	347
Kuwait	Uzbekistan	0
Kuwait	Venezuela	0
Kuwait	Vietnam	32
Kuwait	Yemen	12
Kuwait	Zambia	0
Kuwait	Zimbabwe	0
Kyrgyzstan	Afghanistan	2
Kyrgyzstan	Albania	0
Kyrgyzstan	Angola	0
Kyrgyzstan	Anguilla	0
Kyrgyzstan	Armenia	0
Kyrgyzstan	Australia	0
Kyrgyzstan	Austria	0
Kyrgyzstan	Azerbaijan	1
Kyrgyzstan	Bahrain	0
Kyrgyzstan	Bangladesh	0
Kyrgyzstan	Belarus	2
Kyrgyzstan	Belgium	2
Kyrgyzstan	Belize	0
Kyrgyzstan	Bosnia and Herzegovina	0
Kyrgyzstan	Br. Virgin Islands	0
Kyrgyzstan	Bulgaria	1
Kyrgyzstan	Canada	0
Kyrgyzstan	Chile	0
Kyrgyzstan	China	1309
Kyrgyzstan	Croatia	0
Kyrgyzstan	Cyprus	0
Kyrgyzstan	Czech Republic	0
Kyrgyzstan	Dem. People's Korea, South	0
Kyrgyzstan	Denmark	0
Kyrgyzstan	Egypt	0
Kyrgyzstan	Estonia	0
Kyrgyzstan	Ethiopia	0
Kyrgyzstan	Finland	0
Kyrgyzstan	France	0
Kyrgyzstan	Georgia	0
Kyrgyzstan	Germany	2
Kyrgyzstan	Hong Kong	0
Kyrgyzstan	Hungary	0
Kyrgyzstan	India	0
Kyrgyzstan	Indonesia	0
Kyrgyzstan	Iran	1
Kyrgyzstan	Iraq	1
Kyrgyzstan	Ireland	0
Kyrgyzstan	Israel	0
Kyrgyzstan	Italy	0
Kyrgyzstan	Japan	0
Kyrgyzstan	Jordan	0
Kyrgyzstan	Kazakhstan	1545
Kyrgyzstan	Korea, South	0
Kyrgyzstan	Kuwait	0
Kyrgyzstan	Latvia	0
Kyrgyzstan	Lebanon	0
Kyrgyzstan	Libya	0
Kyrgyzstan	Lithuania	1
Kyrgyzstan	Macedonia	0
Kyrgyzstan	Malaysia	0
Kyrgyzstan	Mali	0
Kyrgyzstan	Moldova	0
Kyrgyzstan	Mongolia	1
Kyrgyzstan	Montenegro	0
Kyrgyzstan	Mozambique	0
Kyrgyzstan	Netherlands	2
Kyrgyzstan	New Zealand	0
Kyrgyzstan	Oman	0
Kyrgyzstan	Pakistan	0
Kyrgyzstan	Philippines	0
Kyrgyzstan	Poland	0
Kyrgyzstan	Qatar	0
Kyrgyzstan	Romania	0
Kyrgyzstan	Russia	24
Kyrgyzstan	Saudi Arabia	0
Kyrgyzstan	Serbia	1
Kyrgyzstan	Singapore	0
Kyrgyzstan	Slovakia	0
Kyrgyzstan	Slovenia	0
Kyrgyzstan	South Africa	0
Kyrgyzstan	Spain	0
Kyrgyzstan	Sri Lanka	0
Kyrgyzstan	Sudan	1
Kyrgyzstan	Sweden	0
Kyrgyzstan	Switzerland	0
Kyrgyzstan	Syria	0
Kyrgyzstan	Tajikistan	1214
Kyrgyzstan	Thailand	0
Kyrgyzstan	Turkey	13
Kyrgyzstan	Turkmenistan	1
Kyrgyzstan	Ukraine	2
Kyrgyzstan	United Arab Emirates	2
Kyrgyzstan	United Kingdom	0
Kyrgyzstan	United States	1
Kyrgyzstan	Uzbekistan	1635
Kyrgyzstan	Vietnam	0
Laos	Burma	307
Laos	Cambodia	716
Laos	China	613
Laos	Thailand	2380
Laos	Vietnam	2788
Latvia	Afghanistan	2
Latvia	Albania	0
Latvia	Algeria	11
Latvia	Andorra	0
Latvia	Angola	1
Latvia	Anguilla	0
Latvia	Antigua and Barbuda	0
Latvia	Argentina	0
Latvia	Armenia	0
Latvia	Australia	1
Latvia	Austria	4
Latvia	Azerbaijan	3
Latvia	Bahamas, The	0
Latvia	Bahrain	0
Latvia	Bangladesh	0
Latvia	Barbados	0
Latvia	Belarus	275
Latvia	Belgium	13
Latvia	Belize	0
Latvia	Benin	0
Latvia	Bermuda	0
Latvia	Bolivia	0
Latvia	Bosnia and Herzegovina	0
Latvia	Botswana	0
Latvia	Br. Indian Ocean Terr.	0
Latvia	Br. Virgin Islands	0
Latvia	Brazil	0
Latvia	Bulgaria	2
Latvia	Burma	0
Latvia	Burundi	0
Latvia	Cambodia	0
Latvia	Cameroon	0
Latvia	Canada	1
Latvia	Cayman Islands	0
Latvia	Chad	0
Latvia	Chile	0
Latvia	China	9
Latvia	Colombia	0
Latvia	Comoros	0
Latvia	Congo, Democratic Republic of the	0
Latvia	Congo, Republic of the	0
Latvia	Cook Islands	0
Latvia	Costa Rica	0
Latvia	Cote d'Ivoire	0
Latvia	Croatia	0
Latvia	Cuba	0
Latvia	Cyprus	9
Latvia	Czech Republic	12
Latvia	Dem. People's Korea, South	0
Latvia	Denmark	46
Latvia	Djibouti	0
Latvia	Dominica	0
Latvia	Dominican Republic	0
Latvia	Ecuador	0
Latvia	Egypt	4
Latvia	El Salvador	0
Latvia	Equatorial Guinea	0
Latvia	Estonia	666
Latvia	Ethiopia	0
Latvia	Falkland Islands (Malvinas)	0
Latvia	Faroe Islands	0
Latvia	Fiji	0
Latvia	Finland	29
Latvia	Fr. South Antarctic Terr.	0
Latvia	France	17
Latvia	French Polynesia	0
Latvia	Gabon	0
Latvia	Gambia, The	0
Latvia	Georgia	2
Latvia	Germany	82
Latvia	Ghana	0
Latvia	Gibraltar	0
Latvia	Greece	1
Latvia	Greenland	0
Latvia	Guam	0
Latvia	Guatemala	0
Latvia	Guinea	0
Latvia	Guinea-Bissau	0
Latvia	Guyana	0
Latvia	Haiti	0
Latvia	Honduras	0
Latvia	Hong Kong	1
Latvia	Hungary	3
Latvia	Iceland	1
Latvia	India	2
Latvia	Indonesia	0
Latvia	Iran	10
Latvia	Iraq	0
Latvia	Ireland	2
Latvia	Israel	3
Latvia	Italy	14
Latvia	Jamaica	0
Latvia	Japan	5
Latvia	Jordan	0
Latvia	Kazakhstan	7
Latvia	Kenya	0
Latvia	Korea, South	3
Latvia	Kuwait	0
Latvia	Kyrgyzstan	1
Latvia	Laos	0
Latvia	Lebanon	0
Latvia	Liberia	0
Latvia	Libya	0
Latvia	Lithuania	1051
Latvia	Luxembourg	1
Latvia	Macau	0
Latvia	Macedonia	0
Latvia	Madagascar	0
Latvia	Malaysia	1
Latvia	Maldives	0
Latvia	Mali	0
Latvia	Malta	1
Latvia	Marshall Islands	0
Latvia	Mauritania	0
Latvia	Mauritius	0
Latvia	Mexico	0
Latvia	Moldova	1
Latvia	Mongolia	0
Latvia	Montenegro	0
Latvia	Morocco	0
Latvia	Mozambique	0
Latvia	N. Mariana Islands	0
Latvia	Namibia	0
Latvia	Nepal	0
Latvia	Netherlands	25
Latvia	New Caledonia	0
Latvia	New Zealand	0
Latvia	Nicaragua	0
Latvia	Niger	0
Latvia	Nigeria	0
Latvia	Norway	30
Latvia	Oman	0
Latvia	Pakistan	0
Latvia	Palau	0
Latvia	Panama	0
Latvia	Papua New Guinea	0
Latvia	Paraguay	1
Latvia	Peru	0
Latvia	Philippines	0
Latvia	Poland	75
Latvia	Portugal	1
Latvia	Qatar	0
Latvia	Romania	2
Latvia	Russia	655
Latvia	Rwanda	0
Latvia	Saint Helena	0
Latvia	Saint Kitts and Nevis	0
Latvia	Saint Vincent and the Grenadines	0
Latvia	San Marino	0
Latvia	Saudi Arabia	6
Latvia	Senegal	0
Latvia	Serbia	0
Latvia	Seychelles	0
Latvia	Sierra Leone	0
Latvia	Singapore	1
Latvia	Sint Maarten	0
Latvia	Slovakia	6
Latvia	Slovenia	1
Latvia	South Africa	1
Latvia	South Sudan	0
Latvia	Spain	7
Latvia	Sri Lanka	0
Latvia	Sudan	0
Latvia	Suriname	0
Latvia	Sweden	56
Latvia	Switzerland	4
Latvia	Syria	0
Latvia	Tajikistan	1
Latvia	Tanzania	1
Latvia	Thailand	1
Latvia	Togo	0
Latvia	Trinidad and Tobago	0
